316,317,85,117,119,101,-1610612736,85,55,55,55,55,55,100,20,101,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,85,20,20,20,-1610612736,20,-1610612736,20,-1610612736,111,20,101,0,0,85,80,131,20,20,20,-1610612736,20,131,111,-1610612736,131,131,101,0,85,80,111,20,-1610612736,20,-1610612736,-1610612736,20,20,131,20,101,0,0,0,0,0,0,0,0,85,81,40,101
195,104,89,100,66,101,-1610612736,85,60,67,67,66,66,66,-1610612736,101,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,175,84,84,84,84,84,84,69,20,20,20,101,0,-1610612736,175,84,84,84,84,84,84,84,84,69,-1610612736,-1610612736,20,101,0,175,84,84,84,84,84,84,84,69,-1610612736,191,20,88,104,104,104,104,104,104,104,194,85,100,127,101
85,35,34,100,20,101,-1610612736,85,80,204,205,20,-1610612736,111,20,101,-1610612736,195,104,104,104,104,104,194,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,296,297,85,97,98,99,101,-1610612736,-1610612736,0,0,0,0,0,0,0,0,0,85,97,98,99,101,0,0,0,0,0,0,0,0,0,85,81,191,-1610612736,35,37,6,35,34,31,13,35,101,85,100,127,101
85,55,55,100,20,101,-1610612736,175,84,84,84,84,84,84,84,174,-1610612736,85,34,35,6,35,6,101,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,316,317,85,117,118,119,101,-1610612736,-1610612736,195,104,104,104,104,104,104,104,104,89,117,118,119,88,104,104,104,104,104,104,104,194,0,85,80,20,-1610612736,55,55,55,30,55,55,55,55,101,85,100,20,101
85,60,66,67,20,101,296,297,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,296,297,85,55,30,55,55,55,88,104,104,104,104,104,104,104,104,104,89,100,66,66,101,-1610612736,-1610612736,85,34,35,35,6,35,1,6,6,35,80,66,66,34,6,35,6,1,6,35,6,101,0,85,80,20,111,61,66,66,66,66,66,66,66,101,85,100,20,101
85,80,20,111,20,101,316,317,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,-1610612736,316,317,85,60,67,66,66,66,35,34,35,6,35,6,35,6,35,35,6,100,20,20,101,-1610612736,-1610612736,85,54,55,55,55,55,55,55,55,55,80,20,20,54,55,55,55,55,55,55,55,101,0,175,84,84,84,84,84,84,84,84,84,84,84,174,85,100,127,101
85,100,20,20,20,88,104,104,104,104,104,104,104,104,104,104,104,89,100,-1610612736,40,40,40,55,55,55,55,55,55,55,55,55,55,55,100,-1610612736,20,101,-1610612736,-1610612736,85,60,66,66,66,67,66,67,66,66,66,20,-1610612736,61,66,67,66,66,66,67,66,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,100,131,101
85,100,191,111,20,35,6,6,35,34,34,35,6,35,34,34,35,35,100,40,191,191,40,61,66,66,67,66,66,66,66,66,66,66,66,20,20,101,-1610612736,-1610612736,85,80,20,20,20,-1610612736,20,131,-1610612736,20,131,20,-1610612736,-1610612736,20,20,131,131,20,131,131,101,0,195,104,104,104,104,104,104,104,104,104,104,104,104,89,80,111,101
85,100,20,20,20,55,55,55,55,55,55,55,55,55,55,55,55,55,100,20,111,191,-1610612736,20,111,-1610612736,191,191,20,-1610612736,191,20,-1610612736,191,20,-1610612736,20,101,296,297,175,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,174,0,85,1,6,34,35,31,35,34,1,35,34,35,37,35,100,20,101
85,100,20,20,191,61,66,66,66,66,66,66,66,66,70,71,66,66,66,111,20,-1610612736,111,20,20,20,20,111,20,20,-1610612736,111,20,-1610612736,-1610612736,111,20,101,316,317,195,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,194,0,85,55,55,55,55,55,55,55,55,55,30,55,55,55,80,127,101
85,100,20,20,20,111,20,20,20,40,111,40,40,40,70,71,40,40,20,-1610612736,-1610612736,20,20,68,84,84,84,84,84,84,84,84,84,69,191,191,20,101,-1610612736,-1610612736,85,34,35,6,35,6,6,34,6,7,34,6,7,6,35,35,82,83,6,34,6,101,0,85,60,66,66,67,66,66,66,66,67,66,66,66,66,66,20,101
175,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,174,296,297,0,0,0,0,0,296,297,85,20,191,20,101,-1610612736,-1610612736,85,34,7,1,2,3,4,5,6,6,35,6,31,6,1,2,105,106,5,6,35,101,0,85,100,20,111,-1610612736,20,-1610612736,20,20,-1610612736,20,-1610612736,-1610612736,20,191,20,101
195,104,104,104,104,104,104,104,104,104,104,104,104,104,104,194,296,297,0,0,0,296,297,0,316,317,0,0,0,0,0,316,317,85,81,-1610612736,20,101,-1610612736,-1610612736,85,35,35,21,22,23,24,25,26,35,8,9,35,35,21,22,125,126,25,26,35,101,0,85,100,20,191,68,84,84,84,84,84,84,84,69,20,111,-1610612736,101
85,35,6,35,35,6,6,35,35,82,83,6,35,6,6,101,316,317,0,0,0,316,317,195,104,104,104,104,104,104,194,-1610612736,-1610612736,85,100,20,20,101,-1610612736,-1610612736,85,55,55,41,42,43,44,45,46,55,28,29,55,55,41,42,145,146,45,46,55,101,0,85,100,191,191,101,296,297,0,0,0,296,297,85,81,20,111,101
85,6,35,6,6,35,6,1,2,105,106,5,6,35,35,101,195,104,104,104,104,104,104,89,35,34,8,9,34,35,101,-1610612736,-1610612736,85,100,20,20,101,-1610612736,-1610612736,85,60,66,66,62,63,64,65,66,66,66,66,66,66,66,62,63,64,65,66,66,101,0,85,100,-1610612736,20,101,316,317,0,0,0,316,317,85,80,20,-1610612736,101
85,35,35,8,9,35,35,21,22,125,126,25,26,35,35,101,85,35,34,34,35,35,34,35,55,55,28,29,55,55,101,-1610612736,-1610612736,85,97,98,99,101,-1610612736,-1610612736,85,100,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,101,0,85,100,20,-1610612736,101,0,0,0,0,20,0,0,85,100,20,20,101
85,55,55,28,29,55,55,41,42,145,146,45,46,55,55,101,85,55,55,55,55,55,55,55,60,66,66,67,66,66,101,-1610612736,-1610612736,85,117,118,119,101,0,-1610612736,85,100,20,20,-1610612736,20,20,20,20,20,-1610612736,-1610612736,-1610612736,20,20,20,20,20,20,-1610612736,20,101,0,85,97,98,99,101,0,0,0,0,0,0,0,85,97,98,99,101
85,60,66,66,67,66,66,66,62,63,64,65,66,66,66,101,85,60,66,67,66,66,67,66,66,40,40,40,40,40,101,-1610612736,-1610612736,85,100,66,66,101,0,0,85,100,20,20,111,-1610612736,111,111,20,20,20,20,20,20,20,-1610612736,20,-1610612736,20,-1610612736,-1610612736,101,0,85,117,118,119,101,296,297,0,0,0,296,297,85,117,118,119,101
85,80,20,20,20,20,20,20,0,0,0,20,20,20,20,101,85,80,20,20,20,20,40,40,40,40,40,40,111,40,101,296,297,85,100,20,20,101,0,0,85,80,20,20,131,20,191,20,20,-1610612736,111,20,20,191,111,20,191,20,20,20,111,101,0,85,100,66,66,101,316,317,0,0,0,316,317,175,84,84,84,174
85,100,0,0,0,0,111,0,0,20,0,0,0,0,20,101,85,100,20,20,68,84,84,69,20,-1610612736,191,191,20,20,101,316,317,85,100,-1610612736,111,101,0,0,85,80,20,20,131,131,131,20,191,20,131,20,-1610612736,131,191,20,191,20,20,20,-1610612736,101,0,85,100,20,-1610612736,88,104,104,104,104,104,104,104,104,104,104,104,194
85,100,20,20,0,20,20,0,0,0,20,191,0,191,20,101,85,100,20,0,101,296,297,85,20,111,191,20,20,20,88,104,104,89,100,111,-1610612736,101,0,0,85,100,20,-1610612736,131,-1610612736,20,111,131,20,20,191,-1610612736,20,-1610612736,111,20,20,20,20,-1610612736,101,0,85,100,-1610612736,-1610612736,34,1,31,34,1,8,9,1,35,1,34,35,101
85,100,0,0,0,0,191,0,191,20,20,111,191,0,0,101,85,100,20,20,101,316,317,85,81,-1610612736,191,-1610612736,20,20,35,6,6,6,100,-1610612736,-1610612736,101,0,0,85,100,20,111,20,-1610612736,20,20,20,191,131,-1610612736,111,131,131,20,20,20,-1610612736,111,20,101,0,85,100,-1610612736,20,50,50,50,50,50,28,29,50,50,50,50,50,101
85,100,20,20,0,0,0,111,0,0,20,0,20,0,20,101,85,100,20,0,101,0,0,85,100,20,111,111,-1610612736,20,55,55,30,55,100,-1610612736,20,101,0,0,85,100,20,-1610612736,20,20,111,-1610612736,-1610612736,20,131,131,-1610612736,-1610612736,-1610612736,-1610612736,20,111,-1610612736,20,20,101,0,85,100,191,-1610612736,61,66,67,66,66,66,66,66,67,66,67,66,101
85,100,20,20,191,0,191,191,191,0,0,0,20,0,20,101,85,100,0,20,101,0,0,85,100,20,-1610612736,20,20,-1610612736,61,66,66,66,66,20,-1610612736,101,296,297,85,100,20,-1610612736,-1610612736,20,-1610612736,-1610612736,20,111,-1610612736,20,20,20,-1610612736,20,20,-1610612736,-1610612736,20,20,101,0,85,100,20,20,191,20,191,20,20,-1610612736,191,-1610612736,20,191,191,20,101
85,100,20,0,0,0,0,191,0,0,20,0,191,191,0,101,85,100,20,0,101,0,0,85,100,20,-1610612736,20,111,20,20,-1610612736,20,-1610612736,20,-1610612736,20,101,316,317,85,80,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,101,0,85,80,20,-1610612736,-1610612736,20,191,-1610612736,191,191,-1610612736,191,-1610612736,20,191,-1610612736,101
85,100,20,0,20,0,0,0,0,191,20,0,0,0,20,101,85,100,20,20,101,0,0,175,84,84,69,20,20,20,68,84,84,84,84,84,84,174,0,0,175,84,84,84,69,20,20,20,68,84,84,84,84,84,84,84,84,84,84,84,84,174,0,175,84,84,84,84,69,20,191,-1610612736,68,84,84,69,20,-1610612736,191,101
85,100,20,0,0,0,191,0,0,0,0,0,111,0,20,101,85,100,20,0,88,104,104,194,0,0,85,97,98,99,101,296,297,0,0,0,0,0,0,0,0,0,296,297,175,84,84,84,174,195,104,104,104,104,104,104,104,194,0,0,0,0,0,0,0,0,0,0,85,81,191,-1610612736,101,296,297,85,81,20,20,101
85,100,20,20,20,0,20,111,20,0,20,0,0,20,0,101,85,100,0,20,35,34,35,101,0,0,85,117,118,119,101,316,317,0,0,0,0,0,0,0,0,0,316,317,195,104,104,104,194,85,34,35,1,35,34,1,35,101,296,297,0,0,0,0,0,0,296,297,85,80,-1610612736,20,101,316,317,85,100,-1610612736,191,101
175,84,84,84,84,84,84,84,69,20,0,0,68,84,84,174,85,100,20,20,55,55,55,101,0,0,175,84,84,84,174,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,20,20,101,85,35,1,35,1,35,35,1,101,316,317,0,0,0,0,0,0,316,317,85,80,20,-1610612736,101,0,0,85,80,20,-1610612736,101
195,104,104,104,104,104,104,104,89,20,0,20,101,296,297,0,85,100,20,20,61,66,66,88,104,104,104,104,104,104,194,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,20,20,101,85,286,286,286,286,286,286,286,88,104,104,104,104,104,104,104,104,104,104,89,80,20,20,101,0,0,85,80,20,-1610612736,101
85,35,35,34,35,35,34,34,35,201,20,20,101,316,317,0,85,286,286,286,286,286,286,35,35,34,35,6,34,35,101,0,0,0,0,0,0,0,0,0,0,0,0,0,85,286,286,286,101,85,244,241,241,241,241,368,368,35,1,34,6,34,35,35,35,35,34,1,35,286,286,286,101,0,0,85,286,286,286,101
85,35,34,35,35,34,35,34,34,286,286,286,101,0,0,0,85,244,348,348,348,348,349,35,35,6,35,6,35,35,101,0,0,0,0,0,0,0,0,0,0,0,0,0,85,244,368,368,101,85,244,241,241,241,241,368,368,35,1,34,6,34,8,9,35,35,34,1,35,244,368,368,101,0,0,85,244,368,368,101
85,286,286,286,286,286,286,286,286,244,241,241,101,0,0,0,0,84,84,69,241,241,241,286,286,286,286,286,286,286,101,0,0,0,0,0,0,0,0,0,0,0,0,0,85,244,368,368,101,85,244,368,368,368,368,368,368,286,286,286,286,286,28,29,286,286,286,286,286,244,368,368,101,0,0,85,244,368,368,101
85,244,241,241,241,241,241,241,241,241,241,241,101,0,0,0,0,0,0,85,241,241,241,241,241,241,241,241,241,241,101,0,0,0,0,0,0,0,0,0,0,0,0,0,85,244,368,368,101,85,244,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,101,0,0,85,244,368,368,101
85,244,241,241,68,84,84,84,84,84,84,84,0,296,297,0,0,296,297,175,84,84,84,84,84,84,69,241,241,241,101,296,297,0,0,0,0,0,0,0,0,0,296,297,85,244,368,368,101,85,244,368,368,368,368,368,368,68,84,84,84,84,84,84,84,84,84,84,84,84,84,84,174,296,297,85,244,368,368,101
85,97,98,99,101,20,0,0,0,0,0,0,0,316,317,0,0,316,317,0,0,0,0,0,0,0,85,97,98,99,101,316,317,0,0,0,0,0,0,0,0,0,316,317,85,97,98,99,101,175,84,84,84,84,84,84,84,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,317,85,97,98,99,101
85,117,118,119,88,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,89,117,118,119,88,104,104,104,104,194,0,0,0,195,104,104,104,104,89,117,118,119,88,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,89,117,118,119,101
85,347,247,247,1,245,250,251,256,249,243,257,246,256,251,250,256,257,246,251,251,243,257,251,250,242,35,347,247,247,55,245,250,242,55,101,0,0,0,85,1,245,250,242,55,347,247,247,1,245,250,251,256,249,243,257,246,256,251,250,256,257,246,243,251,256,257,246,251,243,246,251,251,250,242,35,347,247,247,101
85,244,241,241,7,265,267,260,260,269,263,277,266,260,260,267,276,277,266,260,260,263,277,260,267,262,55,244,241,241,55,265,267,262,55,101,0,0,0,85,7,265,267,262,55,244,368,368,7,265,267,260,260,269,263,277,266,260,260,267,276,277,266,263,260,276,277,266,260,263,266,260,260,267,262,55,244,368,368,101
85,244,241,241,285,286,287,288,286,286,286,286,286,286,286,287,286,286,286,286,286,286,286,286,287,288,286,244,241,241,282,280,287,282,282,101,0,0,0,85,285,280,287,282,282,244,368,368,285,285,287,288,286,286,286,286,286,286,286,287,286,286,286,286,286,286,286,286,286,286,282,282,282,287,286,286,244,368,368,101
85,244,241,241,247,306,307,308,247,247,247,247,247,247,306,307,308,247,247,247,247,247,247,306,307,308,247,367,241,241,247,303,307,302,247,101,0,0,0,85,347,303,307,302,247,367,368,368,247,306,307,308,247,247,247,247,247,247,306,307,308,247,247,247,247,247,247,247,247,247,247,247,306,307,308,247,367,368,368,101
85,244,241,241,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,241,241,241,241,241,241,241,241,241,241,241,101,0,0,0,85,244,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,101
85,244,241,241,241,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,241,241,241,241,241,241,241,241,241,241,241,241,101,0,0,0,85,244,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,101
175,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,174,0,0,0,175,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
