18,79,212,178,178,75,186,186,75,158,178,178,158,212,19,114,158,75,178,75,212,75,75,380,361,362,362,362,362,362,363,382,75,75,212,75,75,178,75,114,19,158,158,178,75,158,75,125,125,75,178,158,75,158,212,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,232,95,95,95,187,186,95,309,310,311,95,232,19,134,95,95,210,211,232,95,340,341,342,342,342,342,342,342,342,343,344,95,232,210,211,95,95,134,19,95,95,210,211,95,95,187,109,95,95,95,95,95,232,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,332,166,166,166,184,186,167,349,350,351,166,312,19,153,82,82,230,231,291,82,360,361,362,362,362,362,362,362,362,363,364,81,291,230,231,81,82,152,19,165,166,233,234,166,166,184,186,167,166,166,166,166,312,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,255,254,19,80,250,251,316,317,253,254,102,82,82,82,82,82,82,82,82,82,82,250,251,316,317,253,254,122,235,185,186,186,186,186,186,186,186,186,186,186,186,186,186,76,63,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,275,274,19,80,270,271,336,337,273,274,80,122,122,122,122,122,122,122,122,122,122,270,271,336,337,273,274,80,75,185,186,186,186,186,186,186,186,250,249,316,317,255,254,76,63,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,186,186,19,80,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,95,185,186,186,186,186,186,186,186,270,269,336,337,275,274,76,63,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,255,254,19,80,122,122,122,122,122,122,122,122,122,122,12,33,33,14,122,122,122,122,122,122,122,122,122,122,102,184,186,186,186,186,186,186,186,186,186,186,186,186,186,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,275,274,19,80,122,122,122,122,122,122,122,122,122,122,32,33,33,34,122,122,122,122,122,122,122,122,122,122,215,186,186,186,186,186,186,186,186,186,186,186,186,186,186,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,186,186,19,80,122,122,122,122,122,122,122,122,122,122,32,15,16,34,122,122,122,122,122,122,122,122,122,122,19,187,186,186,186,186,186,186,186,250,249,316,317,255,254,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,186,186,19,80,122,122,122,122,122,122,122,122,122,122,32,35,36,34,122,122,122,122,122,122,122,122,122,122,19,185,186,186,186,186,186,186,186,270,269,336,337,275,274,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,79,185,186,186,186,186,186,186,186,186,186,186,186,19,80,122,122,122,122,122,122,122,122,122,122,32,53,53,34,122,122,122,122,122,122,122,122,122,122,19,185,186,186,186,186,186,186,186,186,186,186,186,186,186,76,83,17,17,17,17,17,17,17,17,17,17,17,17,17
18,18,57,57,57,57,57,57,57,57,57,57,57,57,17,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,57,57,57,57,57,57,57,57,57,57,57,57,57,57,98,83,17,17,17,17,17,17,17,17,17,17,17,17,17
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,17,17,17,17,17,17,17,17,17,17,17,17,17
46,47,8,8,48,46,46,46,46,47,8,8,48,46,46,46,46,47,8,8,48,46,46,46,46,63,83,83,83,83,63,46,46,46,46,47,8,8,48,46,46,46,46,47,8,8,48,46,46,46,46,47,8,8,48,46,6,17,17,17,17,17,17,17,17,17,17,17,17,17
46,6,9,10,7,46,4,5,46,6,9,10,7,46,4,5,46,6,9,10,7,46,4,5,46,63,32,33,33,34,63,46,4,5,46,6,9,10,7,46,4,5,46,6,9,10,7,46,4,5,46,6,9,10,7,46,6,17,17,17,17,17,17,17,17,17,17,17,17,17
46,6,29,30,7,46,24,25,46,6,29,30,7,46,24,25,46,6,29,30,7,46,24,25,46,63,32,33,33,34,63,46,24,25,46,6,29,30,7,46,24,25,46,6,29,30,7,46,24,25,46,6,29,30,7,46,6,17,17,17,17,17,17,17,17,17,17,17,17,17
46,6,29,30,7,46,44,45,46,6,29,30,7,46,44,45,46,6,29,30,7,46,44,45,46,63,32,33,33,34,63,46,44,45,46,6,29,30,7,46,44,45,46,6,29,30,7,46,44,45,46,6,29,30,7,46,6,17,17,17,17,17,17,17,17,17,17,17,17,17
84,84,87,88,84,84,85,86,84,84,87,88,84,84,85,86,84,84,87,88,84,84,85,86,84,63,471,472,473,474,63,84,85,86,84,84,87,88,84,84,85,86,84,84,87,88,84,84,85,86,84,84,87,88,84,84,84,17,17,17,17,17,17,17,17,17,17,17,17,17
170,171,172,173,170,171,172,173,170,171,172,173,174,170,171,172,173,170,171,172,170,171,172,173,170,170,491,492,493,494,170,171,172,170,171,172,170,171,172,173,172,173,170,171,172,173,170,171,172,173,171,172,173,172,173,172,173,17,17,17,17,17,17,17,17,17,17,17,17,17
190,191,192,193,190,191,192,193,190,191,192,193,194,190,191,192,193,190,191,192,190,191,192,193,190,190,511,512,513,514,190,191,192,190,191,192,190,191,192,193,192,193,190,191,192,193,190,191,192,193,191,192,193,192,193,192,193,17,17,17,17,17,17,17,17,17,17,17,17,17
