310,293,371,371,371,21,0,371,371,371,371,371,300,326,327,303,371,371,371,371,371,371,21,0,371,371,371,371,21,0,290,293,21,0,0,0,0,0,0,0,310,293,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,371,21,0,0,0,0,310,293
310,293,20,22,22,40,0,41,22,22,22,22,22,40,0,41,22,22,22,22,22,22,40,0,41,22,22,22,40,0,290,293,21,0,0,0,0,0,0,0,330,333,21,0,270,271,272,271,272,271,272,271,272,273,0,0,0,41,22,40,0,0,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,293,21,0,0,0,0,0,0,0,351,351,21,0,310,253,331,332,331,332,331,332,252,293,0,0,0,270,273,0,0,0,0,0,310,293
310,233,271,272,272,272,272,272,272,272,272,272,272,272,273,0,0,0,270,271,272,272,272,271,272,271,271,272,271,272,232,293,21,0,0,0,0,0,0,0,371,371,21,0,310,313,351,372,351,221,222,223,290,313,21,0,0,310,233,271,272,271,271,272,232,313
310,253,331,331,331,331,331,332,331,332,332,331,332,252,293,0,0,0,310,253,331,331,331,331,331,331,331,331,331,332,252,293,21,0,0,0,0,0,0,0,41,22,40,0,330,333,371,371,371,241,242,243,310,313,21,0,0,310,253,331,332,331,331,332,252,313
310,293,224,225,351,352,351,352,351,352,351,372,351,310,293,21,0,0,310,293,351,352,351,352,351,352,351,372,224,225,290,293,21,0,0,0,0,0,0,0,270,273,0,0,350,351,20,22,22,261,262,263,290,313,21,0,0,330,333,350,351,353,221,221,310,313
310,293,244,245,371,371,371,371,371,371,371,371,371,310,293,21,0,0,310,293,371,371,371,371,371,371,371,371,244,245,290,293,21,0,0,0,0,0,0,0,290,313,0,0,370,371,21,0,0,0,0,0,290,313,21,0,0,350,351,370,371,371,241,241,290,313
310,293,264,265,22,22,22,22,22,22,22,22,22,310,293,21,0,0,310,293,20,22,22,22,22,22,22,22,264,265,290,293,21,0,0,0,0,0,0,0,310,313,21,0,41,22,40,0,0,0,0,0,310,293,21,0,0,370,371,20,22,22,261,261,290,313
310,233,271,272,271,271,273,0,0,270,271,271,271,232,293,21,0,0,310,233,271,271,273,0,0,270,271,271,271,272,232,233,271,271,271,271,271,271,271,272,232,233,271,272,271,273,0,0,0,0,0,0,290,313,21,0,0,41,22,40,0,0,0,0,310,293
310,253,331,331,331,331,333,0,0,330,331,331,331,331,333,21,0,0,330,331,331,331,333,0,0,330,331,331,331,331,252,253,331,332,332,332,332,332,332,332,332,331,332,252,291,293,0,0,0,0,0,0,310,293,21,0,0,270,273,0,0,0,0,0,290,293
310,293,351,352,352,372,351,0,0,351,351,352,352,372,351,21,0,0,350,351,372,353,351,21,0,351,352,352,372,351,290,293,351,352,351,372,352,351,372,352,351,352,372,290,291,313,21,0,0,0,0,0,310,293,21,0,0,310,313,21,0,0,0,0,310,313
310,293,371,371,371,371,371,21,0,371,371,371,371,371,371,21,0,0,370,371,371,371,371,21,0,371,371,371,371,371,290,293,371,371,447,448,449,371,371,447,448,449,371,310,291,233,272,271,272,271,271,272,232,313,21,0,0,310,233,271,272,271,271,272,232,293
310,293,20,22,22,22,22,40,0,41,22,22,22,22,22,40,0,0,41,22,22,22,22,40,0,41,22,22,22,22,290,293,20,22,467,468,469,22,22,467,468,469,22,330,332,332,332,332,332,332,332,332,332,333,21,0,0,330,332,332,332,332,332,332,252,313
310,293,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,293,21,0,0,0,0,0,0,0,0,0,0,350,351,352,372,352,351,352,352,372,353,351,21,0,0,351,351,353,353,351,372,353,310,293
310,313,21,0,0,270,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,272,273,0,0,0,290,313,21,0,0,0,0,0,0,0,0,0,0,370,371,371,371,371,371,371,371,371,371,371,21,0,0,371,371,371,371,371,371,371,290,313
310,293,21,0,0,290,253,331,331,331,331,331,331,332,331,331,331,331,331,331,331,331,331,331,332,252,313,0,0,0,290,293,21,0,0,0,0,0,0,0,0,0,0,41,22,22,22,22,22,22,22,22,22,22,40,0,0,41,22,22,22,22,22,22,310,293
310,293,21,0,0,290,293,351,351,351,352,351,372,351,352,351,372,353,351,352,372,353,352,351,351,310,313,0,0,0,290,313,21,0,0,0,0,0,0,0,0,0,0,270,273,0,0,0,270,271,272,271,272,271,272,271,271,272,273,0,0,270,271,272,232,293
310,293,21,0,0,290,313,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,310,313,21,0,0,290,293,21,0,0,0,0,0,0,0,0,0,0,290,293,0,0,0,290,291,291,291,291,253,331,332,331,332,333,286,287,330,331,332,252,293
310,293,21,0,0,290,293,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,310,313,21,0,0,290,233,271,272,271,272,271,272,271,272,271,272,271,232,313,21,0,0,310,291,291,291,291,313,353,351,352,353,280,306,307,283,224,225,290,293
310,293,21,0,0,290,313,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,313,21,0,0,290,253,331,331,331,331,331,331,331,252,253,331,331,331,333,21,0,0,330,331,331,331,252,293,371,371,371,371,300,326,327,303,244,245,310,293
310,293,21,0,0,290,233,271,272,271,272,271,271,272,271,271,273,0,0,0,270,271,271,271,271,232,313,21,0,0,290,293,222,223,222,223,351,226,227,290,293,351,352,372,351,21,0,0,351,352,372,353,290,313,20,22,22,22,22,40,0,41,264,265,310,293
310,293,21,0,0,330,331,331,331,331,331,331,332,331,331,331,333,0,0,0,330,331,332,331,331,332,333,21,0,0,290,293,242,243,242,243,371,246,247,290,293,371,371,371,371,21,0,0,371,371,371,371,310,293,21,0,0,0,0,0,0,0,0,0,310,293
310,293,21,0,0,351,372,352,353,351,351,352,352,351,372,351,280,21,0,0,283,351,353,353,372,353,351,21,0,0,290,293,262,263,262,263,22,266,267,330,333,20,22,22,22,40,0,0,41,22,22,22,290,313,21,0,0,0,0,0,0,0,0,0,310,293
310,293,21,0,0,371,371,371,371,371,371,371,371,371,371,371,300,21,0,0,303,371,371,371,371,371,371,21,0,0,290,293,21,0,0,0,0,0,0,350,351,21,0,0,0,0,0,0,0,0,0,0,310,233,272,271,271,271,271,271,271,271,271,271,232,293
310,293,21,0,0,41,22,22,22,22,22,22,22,22,22,22,22,40,0,0,41,22,22,22,22,22,22,40,0,0,290,293,21,0,0,0,0,0,0,370,371,21,0,0,0,0,0,0,0,0,0,0,290,253,331,331,331,331,331,331,331,331,331,331,252,293
310,293,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,293,21,0,0,0,0,0,0,41,22,40,0,0,0,0,0,0,0,0,0,0,290,293,222,223,222,223,351,353,352,372,353,351,310,293
310,233,272,271,271,271,273,0,0,270,271,271,272,273,0,0,0,270,271,272,271,271,271,271,271,271,271,271,271,272,232,293,21,0,0,0,0,0,0,270,273,0,0,0,0,0,0,0,0,0,0,0,290,293,242,243,242,243,371,371,371,371,371,371,310,293
310,253,331,332,331,332,333,0,0,330,332,332,252,293,0,0,0,290,253,331,332,331,332,331,332,332,331,332,331,332,252,293,21,0,0,0,0,0,0,290,293,0,0,0,0,0,0,0,0,0,0,0,290,293,262,263,262,263,22,22,22,22,22,22,310,293
310,293,224,225,351,352,351,0,0,351,352,351,310,293,0,0,0,310,293,353,351,353,351,372,351,372,352,351,352,351,290,233,271,272,271,272,271,272,271,232,233,271,272,271,273,0,0,0,270,271,272,271,232,293,21,0,0,0,0,0,0,0,0,0,310,293
310,293,244,245,371,371,371,21,0,371,371,371,310,293,21,0,0,290,293,371,371,371,371,371,371,371,371,371,371,371,290,253,332,332,332,332,332,332,332,252,253,331,332,332,333,0,0,0,330,331,331,332,252,293,21,0,0,0,0,0,0,0,0,0,310,293
310,293,264,265,22,22,22,40,0,41,22,22,290,293,21,0,0,290,293,20,22,22,22,22,22,22,22,22,22,22,290,293,351,351,352,351,221,221,221,290,293,351,351,351,280,21,0,0,283,351,351,351,290,293,21,0,0,0,0,0,0,0,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,290,293,21,0,0,290,313,21,0,0,0,0,0,0,0,0,0,0,290,293,371,371,371,371,241,241,241,330,333,447,448,449,300,21,0,0,303,447,448,449,310,233,272,272,272,273,0,0,270,272,271,272,232,293
310,293,21,0,0,0,0,0,0,0,0,0,310,293,21,0,0,290,293,21,0,0,0,0,0,0,0,0,0,0,290,313,20,22,22,22,261,261,261,350,351,467,468,469,22,40,0,0,41,467,468,469,330,332,332,332,332,333,0,0,330,332,332,332,252,293
310,233,271,271,272,271,272,271,272,271,271,272,232,293,21,0,0,290,313,21,0,0,0,0,0,0,0,0,0,0,290,293,21,0,0,0,0,0,0,370,371,21,0,0,0,0,0,0,0,0,0,0,351,372,372,351,372,353,21,0,351,372,351,351,310,293
310,253,331,332,332,332,331,332,332,332,331,332,252,313,21,0,0,290,233,271,271,272,273,0,0,270,271,272,271,272,232,293,21,0,0,0,0,0,0,41,22,40,0,0,0,0,0,0,0,0,0,0,371,371,371,371,371,371,21,0,371,371,371,371,310,293
310,293,350,351,352,353,372,352,353,351,226,227,330,333,21,0,0,330,331,332,331,331,333,0,0,330,331,252,291,291,292,293,21,0,0,0,0,0,0,270,273,0,0,0,0,0,0,0,0,0,0,0,41,22,22,22,22,22,40,0,41,22,22,22,310,293
310,293,370,371,371,371,371,371,371,371,246,247,350,351,21,0,0,350,372,353,351,350,353,21,0,350,351,290,291,291,291,293,21,0,0,0,0,0,0,310,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,293
310,293,20,22,22,22,22,22,22,22,266,267,370,371,21,0,0,370,371,371,371,371,371,21,0,370,371,310,291,291,291,233,272,272,272,272,272,272,272,232,233,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,273,0,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,41,22,40,0,0,41,22,22,22,22,22,40,0,41,22,290,253,331,331,332,331,331,331,331,331,331,252,253,331,331,331,331,331,331,252,253,331,331,331,331,331,331,331,331,331,331,331,252,293,0,0,0,310,293
310,313,21,0,0,0,0,0,0,0,0,0,270,273,0,0,0,0,0,0,0,0,0,0,0,0,0,310,293,221,221,221,221,221,221,373,373,373,290,293,372,351,352,351,222,223,290,293,224,225,224,225,373,373,373,222,223,222,223,290,313,21,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,290,233,271,272,271,272,273,0,0,0,270,271,272,271,272,232,313,241,241,241,241,241,241,371,371,371,290,313,371,371,371,371,242,243,290,293,244,245,244,245,371,371,371,242,243,242,243,290,293,21,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,310,253,331,331,331,331,333,0,0,0,330,331,332,331,332,252,313,261,261,261,261,261,261,22,22,22,310,293,20,22,22,22,262,263,290,313,264,265,264,265,22,22,22,262,263,262,263,290,313,21,0,0,310,293
310,233,271,271,271,271,271,271,271,271,271,271,232,313,351,352,351,352,280,21,0,0,283,351,351,352,351,290,293,21,0,0,0,0,0,0,0,0,290,293,21,0,0,0,0,0,290,293,21,0,0,0,0,0,0,0,0,0,0,290,293,21,0,0,310,293
310,253,331,331,331,331,331,331,331,331,331,331,252,313,371,447,448,449,300,21,0,0,303,447,448,449,371,310,313,21,0,0,0,0,0,0,0,0,290,313,21,0,0,0,0,0,290,293,21,0,0,0,0,0,0,0,0,0,0,290,293,21,0,0,310,293
310,293,222,223,222,223,351,352,353,351,221,221,290,313,20,467,468,469,22,40,0,0,41,467,468,469,22,290,233,271,272,273,0,0,270,271,271,272,232,233,271,273,0,0,270,271,232,233,271,271,271,273,0,0,270,271,271,271,271,232,313,21,0,0,310,293
310,293,242,243,242,243,371,371,371,371,241,241,330,333,21,0,0,0,0,0,0,0,0,0,0,0,0,330,331,332,332,333,286,287,330,331,331,331,331,331,332,333,0,0,330,331,331,331,331,331,331,333,286,287,330,331,331,331,331,331,333,21,0,0,310,293
310,293,262,263,262,263,20,22,22,22,261,261,350,351,21,0,0,0,0,0,0,0,0,0,0,0,0,350,351,352,353,280,306,307,283,351,352,372,352,351,372,280,21,0,283,351,352,372,352,351,352,280,306,307,283,353,351,352,372,352,351,21,0,0,310,293
310,293,20,22,22,22,40,0,0,0,41,22,370,371,21,0,0,0,0,0,0,0,0,0,0,0,0,370,371,371,371,300,326,327,303,371,371,371,371,371,371,300,21,0,303,371,371,371,371,371,371,300,326,327,303,371,371,371,371,371,371,21,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,41,22,40,0,0,0,0,0,0,0,0,0,0,0,0,41,22,22,22,22,40,0,41,22,22,22,22,22,22,22,40,0,41,22,22,22,22,22,22,22,40,0,41,22,22,22,22,22,22,40,0,0,310,293
310,293,21,0,0,0,0,0,0,0,0,0,270,273,0,0,0,0,0,0,0,0,0,0,0,0,0,270,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,293
310,233,271,271,271,271,271,271,271,271,271,271,232,233,272,271,271,272,273,0,0,0,270,271,271,271,271,232,233,271,272,272,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,232,293
330,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,333,400,401,402,330,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,333
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,280,420,421,422,283,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373
370,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,300,440,441,442,303,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
